unix,date,symbol,open,high,low,Price,Telapsed
1585515600,29/03/2020 21:00,BTC/EUR,5365.79,5367.64,5310.77,5311.53,684.6250
1585519200,29/03/2020 22:00,BTC/EUR,5311.53,5358,5287.79,5332.66,684.6667
1585522800,29/03/2020 23:00,BTC/EUR,5332.66,5350.27,5280,5287.3,684.7083
1585526400,30/03/2020 00:00,BTC/EUR,5287.3,5338.04,5267.61,5322.16,684.7500
1585530000,30/03/2020 01:00,BTC/EUR,5322.16,5369,5315.05,5366.59,684.7917
1585533600,30/03/2020 02:00,BTC/EUR,5366.59,5437.1,5361.82,5409.3,684.8333
1585537200,30/03/2020 03:00,BTC/EUR,5409.3,5434.84,5403.69,5431.83,684.8750
1585540800,30/03/2020 04:00,BTC/EUR,5431.83,5468.46,5424.48,5463.6,684.9167
1585544400,30/03/2020 05:00,BTC/EUR,5463.6,5653.72,5462.87,5605.31,684.9583
1585548000,30/03/2020 06:00,BTC/EUR,5605.31,5676.65,5585.64,5646.08,685.0000
1585551600,30/03/2020 07:00,BTC/EUR,5646.08,5750.96,5639.82,5665,685.0417
1585555200,30/03/2020 08:00,BTC/EUR,5665,5718.1,5653.01,5689.5,685.0833
1585558800,30/03/2020 09:00,BTC/EUR,5689.5,5704.78,5668.76,5679.49,685.1250
1585562400,30/03/2020 10:00,BTC/EUR,5679.49,5733.62,5676.8,5710.25,685.1667
1585566000,30/03/2020 11:00,BTC/EUR,5710.25,5850,5693.47,5784.35,685.2083
1585569600,30/03/2020 12:00,BTC/EUR,5784.35,5806.72,5722.95,5752.78,685.2500
1585573200,30/03/2020 13:00,BTC/EUR,5752.78,5786.89,5741,5744.76,685.2917
1585576800,30/03/2020 14:00,BTC/EUR,5744.76,5772.78,5707,5766,685.3333
1585580400,30/03/2020 15:00,BTC/EUR,5766,5855,5756.04,5778.1,685.3750
1585584000,30/03/2020 16:00,BTC/EUR,5778.1,5819.77,5739.73,5804.03,685.4167
1585587600,30/03/2020 17:00,BTC/EUR,5804.03,5817.27,5768.21,5783.15,685.4583
1585591200,30/03/2020 18:00,BTC/EUR,5783.15,5798.51,5754.01,5792.41,685.5000
1585594800,30/03/2020 19:00,BTC/EUR,5792.41,5817.4,5770.01,5785.4,685.5417
1585598400,30/03/2020 20:00,BTC/EUR,5785.4,5902.3,5779.9,5874.24,685.5833
1585602000,30/03/2020 21:00,BTC/EUR,5874.24,5963,5874.24,5936,685.6250
1585605600,30/03/2020 22:00,BTC/EUR,5936,6000,5863,5870,685.6667
1585609200,30/03/2020 23:00,BTC/EUR,5870,5901.5,5800.18,5816.39,685.7083
1585612800,31/03/2020 00:00,BTC/EUR,5816.39,5887.52,5804.47,5862.98,685.7500
1585616400,31/03/2020 01:00,BTC/EUR,5862.98,5935.33,5862.98,5935.33,685.7917
1585620000,31/03/2020 02:00,BTC/EUR,5935.33,5935.44,5868.03,5870.32,685.8333
1585623600,31/03/2020 03:00,BTC/EUR,5870.32,5895.87,5830.03,5863.99,685.8750
1585627200,31/03/2020 04:00,BTC/EUR,5863.99,5876.82,5800.42,5822.7,685.9167
1585630800,31/03/2020 05:00,BTC/EUR,5822.7,5854.6,5802.78,5842.36,685.9583
1585634400,31/03/2020 06:00,BTC/EUR,5842.36,5897.06,5813.5,5897.06,686.0000
1585638000,31/03/2020 07:00,BTC/EUR,5897.06,5900.35,5860.8,5876.29,686.0417
1585641600,31/03/2020 08:00,BTC/EUR,5876.29,5940.11,5876.29,5940.11,686.0833
1585645200,31/03/2020 09:00,BTC/EUR,5940.11,5949.92,5875.26,5887.27,686.1250
1585648800,31/03/2020 10:00,BTC/EUR,5887.27,5898.73,5854.69,5895.33,686.1667
1585652400,31/03/2020 11:00,BTC/EUR,5895.33,5899.32,5828.89,5851.96,686.2083
1585656000,31/03/2020 12:00,BTC/EUR,5851.96,5909.79,5803.93,5900.19,686.2500
1585659600,31/03/2020 13:00,BTC/EUR,5900.19,5936.64,5858.49,5879.85,686.2917
1585663200,31/03/2020 14:00,BTC/EUR,5879.85,5934.69,5878.12,5904.39,686.3333
1585666800,31/03/2020 15:00,BTC/EUR,5904.39,5939.36,5865.07,5873.84,686.3750
1585670400,31/03/2020 16:00,BTC/EUR,5873.84,5906.6,5860.16,5883.99,686.4167
1585674000,31/03/2020 17:00,BTC/EUR,5883.99,5900.99,5854.01,5889.27,686.4583
1585677600,31/03/2020 18:00,BTC/EUR,5889.27,5920.02,5871.02,5890.41,686.5000
1585681200,31/03/2020 19:00,BTC/EUR,5890.41,5903,5864.23,5880.9,686.5417
1585684800,31/03/2020 20:00,BTC/EUR,5880.9,5920.25,5865.07,5886.26,686.5833
1585688400,31/03/2020 21:00,BTC/EUR,5886.26,5902.69,5841,5870,686.6250
1585692000,31/03/2020 22:00,BTC/EUR,5870,5870.12,5844.46,5862.16,686.6667
1585695600,31/03/2020 23:00,BTC/EUR,5862.16,5865.93,5819.94,5841.57,686.7083
1585699200,01/04/2020 00:00,BTC/EUR,5841.57,5851.94,5680.68,5734.6,686.7500
1585702800,01/04/2020 01:00,BTC/EUR,5734.6,5754.52,5714.18,5723.64,686.7917
1585706400,01/04/2020 02:00,BTC/EUR,5723.64,5758.21,5723.64,5747.22,686.8333
1585710000,01/04/2020 03:00,BTC/EUR,5747.22,5814.03,5745.05,5806.62,686.8750
1585713600,01/04/2020 04:00,BTC/EUR,5806.62,5806.62,5764.74,5772.61,686.9167
1585717200,01/04/2020 05:00,BTC/EUR,5772.61,5778.74,5722.27,5730.9,686.9583
1585720800,01/04/2020 06:00,BTC/EUR,5730.9,5772.36,5712.02,5753.43,687.0000
1585724400,01/04/2020 07:00,BTC/EUR,5753.43,5796.93,5734.65,5788.7,687.0417
1585728000,01/04/2020 08:00,BTC/EUR,5788.7,5795.85,5766.02,5774.51,687.0833
1585731600,01/04/2020 09:00,BTC/EUR,5774.51,5794.28,5746.26,5777.29,687.1250
1585735200,01/04/2020 10:00,BTC/EUR,5777.29,5800,5764.45,5766.2,687.1667
1585738800,01/04/2020 11:00,BTC/EUR,5766.2,5781.2,5751.15,5774.78,687.2083
1585742400,01/04/2020 12:00,BTC/EUR,5774.78,5819.67,5701.1,5716.15,687.2500
1585746000,01/04/2020 13:00,BTC/EUR,5716.15,5735.18,5674.32,5703.38,687.2917
1585749600,01/04/2020 14:00,BTC/EUR,5703.38,5755,5694.27,5743.39,687.3333
1585753200,01/04/2020 15:00,BTC/EUR,5743.39,5748.81,5710.74,5719.08,687.3750
1585756800,01/04/2020 16:00,BTC/EUR,5719.08,5724.75,5649.42,5679.51,687.4167
1585760400,01/04/2020 17:00,BTC/EUR,5679.51,5714.57,5665.63,5697.29,687.4583
1585764000,01/04/2020 18:00,BTC/EUR,5697.29,5718.9,5676.18,5686.6,687.5000
1585767600,01/04/2020 19:00,BTC/EUR,5686.6,5693.77,5650,5682.83,687.5417
1585771200,01/04/2020 20:00,BTC/EUR,5682.83,5845.25,5672.67,5801.37,687.5833
1585774800,01/04/2020 21:00,BTC/EUR,5801.37,5865.33,5798.09,5828.7,687.6250
1585778400,01/04/2020 22:00,BTC/EUR,5828.7,6052.25,5820.59,5981.28,687.6667
1585782000,01/04/2020 23:00,BTC/EUR,5981.28,6119.89,5954.83,6081.27,687.7083
1585785600,02/04/2020 00:00,BTC/EUR,6081.27,6177.45,6034.13,6068.04,687.7500
1585789200,02/04/2020 01:00,BTC/EUR,6068.04,6091.58,6011.96,6023.92,687.7917
1585792800,02/04/2020 02:00,BTC/EUR,6023.92,6070.27,6018.22,6060.35,687.8333
1585796400,02/04/2020 03:00,BTC/EUR,6060.35,6073,6031.95,6055.45,687.8750
1585800000,02/04/2020 04:00,BTC/EUR,6055.45,6084.76,6040.44,6044.2,687.9167
1585803600,02/04/2020 05:00,BTC/EUR,6044.2,6054.39,6015.94,6047.44,687.9583
1585807200,02/04/2020 06:00,BTC/EUR,6047.44,6090.37,6029.3,6089.14,688.0000
1585810800,02/04/2020 07:00,BTC/EUR,6089.14,6122.84,6060.81,6106.07,688.0417
1585814400,02/04/2020 08:00,BTC/EUR,6106.07,6125,6050.26,6111.96,688.0833
1585818000,02/04/2020 09:00,BTC/EUR,6111.96,6119.39,6088.4,6101.07,688.1250
1585821600,02/04/2020 10:00,BTC/EUR,6101.07,6157.9,6080,6114.43,688.1667
1585825200,02/04/2020 11:00,BTC/EUR,6114.43,6162.62,6060.28,6154.99,688.2083
1585828800,02/04/2020 12:00,BTC/EUR,6154.99,6191.23,6100.81,6137.79,688.2500
1585832400,02/04/2020 13:00,BTC/EUR,6137.79,6159.48,6111.08,6141.46,688.2917
1585836000,02/04/2020 14:00,BTC/EUR,6141.46,6298.29,6127.78,6252.95,688.3333
1585839600,02/04/2020 15:00,BTC/EUR,6252.95,6300,6190.76,6274.68,688.3750
1585843200,02/04/2020 16:00,BTC/EUR,6274.68,6380.85,6257.32,6376.5,688.4167
1585846800,02/04/2020 17:00,BTC/EUR,6376.5,6645,6376.5,6544.16,688.4583
1585850400,02/04/2020 18:00,BTC/EUR,6544.16,6555.04,6230.01,6265.77,688.5000
1585854000,02/04/2020 19:00,BTC/EUR,6265.77,6348.65,6205.98,6276.45,688.5417
1585857600,02/04/2020 20:00,BTC/EUR,6276.45,6279.39,6127.01,6221.52,688.5833
1585861200,02/04/2020 21:00,BTC/EUR,6221.52,6318.67,6186.32,6294.91,688.6250
1585864800,02/04/2020 22:00,BTC/EUR,6294.91,6337.67,6255.11,6328.57,688.6667
1585868400,02/04/2020 23:00,BTC/EUR,6328.57,6328.57,6211.39,6274.94,688.7083
1585872000,03/04/2020 00:00,BTC/EUR,6274.94,6291.76,6220,6220,688.7500
1585875600,03/04/2020 01:00,BTC/EUR,6220,6284.23,6206.92,6277.94,688.7917
1585879200,03/04/2020 02:00,BTC/EUR,6277.94,6301.38,6256.1,6285.3,688.8333
1585882800,03/04/2020 03:00,BTC/EUR,6285.3,6298.57,6246.12,6252.91,688.8750
1585886400,03/04/2020 04:00,BTC/EUR,6252.91,6279.11,6235.04,6266.69,688.9167
1585890000,03/04/2020 05:00,BTC/EUR,6266.69,6269.99,6221,6261.63,688.9583
1585893600,03/04/2020 06:00,BTC/EUR,6261.63,6313.23,6244.43,6287.04,689.0000
1585897200,03/04/2020 07:00,BTC/EUR,6287.04,6468.81,6275.01,6444.22,689.0417
1585900800,03/04/2020 08:00,BTC/EUR,6444.22,6497.91,6374.81,6437.26,689.0833
1585904400,03/04/2020 09:00,BTC/EUR,6437.26,6477.83,6400,6466.48,689.1250
1585908000,03/04/2020 10:00,BTC/EUR,6466.48,6538.72,6414.73,6496.92,689.1667
1585911600,03/04/2020 11:00,BTC/EUR,6496.92,6538.79,6442.57,6504.75,689.2083
1585915200,03/04/2020 12:00,BTC/EUR,6504.75,6522.81,6354.62,6440.45,689.2500
1585918800,03/04/2020 13:00,BTC/EUR,6440.45,6461.58,6341.44,6355.42,689.2917
1585922400,03/04/2020 14:00,BTC/EUR,6355.42,6374.18,6253.74,6304.3,689.3333
1585926000,03/04/2020 15:00,BTC/EUR,6304.3,6336.79,6203.78,6234.53,689.3750
1585929600,03/04/2020 16:00,BTC/EUR,6234.53,6304.52,6143.34,6285.27,689.4167
1585933200,03/04/2020 17:00,BTC/EUR,6285.27,6330.9,6194.91,6231.3,689.4583
1585936800,03/04/2020 18:00,BTC/EUR,6231.3,6259.33,6190,6253.25,689.5000
1585940400,03/04/2020 19:00,BTC/EUR,6253.25,6293.56,6241.64,6275.83,689.5417
1585944000,03/04/2020 20:00,BTC/EUR,6275.83,6320,6191.85,6209.26,689.5833
1585947600,03/04/2020 21:00,BTC/EUR,6209.26,6263.82,6188.2,6238.36,689.6250
1585951200,03/04/2020 22:00,BTC/EUR,6238.36,6285.22,6227.59,6285.22,689.6667
1585954800,03/04/2020 23:00,BTC/EUR,6285.22,6298.88,6235.72,6249.54,689.7083
1585958400,04/04/2020 00:00,BTC/EUR,6249.54,6277.29,6226.12,6273.75,689.7500
1585962000,04/04/2020 01:00,BTC/EUR,6273.75,6307.45,6259.6,6267.99,689.7917
1585965600,04/04/2020 02:00,BTC/EUR,6267.99,6276,6200,6200,689.8333
1585969200,04/04/2020 03:00,BTC/EUR,6200,6228.34,6190.9,6218.56,689.8750
1585972800,04/04/2020 04:00,BTC/EUR,6218.56,6253.27,6200.32,6237.11,689.9167
1585976400,04/04/2020 05:00,BTC/EUR,6237.11,6278.87,6228.52,6248.36,689.9583
1585980000,04/04/2020 06:00,BTC/EUR,6248.36,6250.06,6214.71,6249.75,690.0000
1585983600,04/04/2020 07:00,BTC/EUR,6249.75,6259.76,6235.01,6255.89,690.0417
1585987200,04/04/2020 08:00,BTC/EUR,6255.89,6300.48,6250.39,6298.4,690.0833
1585990800,04/04/2020 09:00,BTC/EUR,6298.4,6387.57,6256.51,6360.05,690.1250
1585994400,04/04/2020 10:00,BTC/EUR,6360.05,6406.91,6305.1,6392.12,690.1667
1585998000,04/04/2020 11:00,BTC/EUR,6392.12,6410,6193.81,6227.22,690.2083
1586001600,04/04/2020 12:00,BTC/EUR,6227.22,6257.38,6193.81,6235.47,690.2500
1586005200,04/04/2020 13:00,BTC/EUR,6235.47,6262.9,6210.57,6248.04,690.2917
1586008800,04/04/2020 14:00,BTC/EUR,6248.04,6257.08,6219.03,6235.98,690.3333
1586012400,04/04/2020 15:00,BTC/EUR,6235.98,6282.88,6227.54,6247.04,690.3750
1586016000,04/04/2020 16:00,BTC/EUR,6247.04,6310,6240,6305.84,690.4167
1586019600,04/04/2020 17:00,BTC/EUR,6305.84,6319.99,6282.25,6295.34,690.4583
1586023200,04/04/2020 18:00,BTC/EUR,6295.34,6319.99,6284.02,6286.33,690.5000
1586026800,04/04/2020 19:00,BTC/EUR,6286.33,6306.3,6237.3,6265.52,690.5417
1586030400,04/04/2020 20:00,BTC/EUR,6265.52,6483.02,6265.52,6347.79,690.5833
1586034000,04/04/2020 21:00,BTC/EUR,6347.79,6400,6335.8,6375.22,690.6250
1586037600,04/04/2020 22:00,BTC/EUR,6375.22,6387.88,6300.05,6364.01,690.6667
1586041200,04/04/2020 23:00,BTC/EUR,6364.01,6376.35,6329.05,6362.29,690.7083
1586044800,05/04/2020 00:00,BTC/EUR,6362.29,6399,6346.45,6370.5,690.7500
1586048400,05/04/2020 01:00,BTC/EUR,6370.5,6386.95,6343.22,6353.12,690.7917
1586052000,05/04/2020 02:00,BTC/EUR,6353.12,6354.42,6316.61,6337.52,690.8333
1586055600,05/04/2020 03:00,BTC/EUR,6337.52,6351.31,6301.17,6313.21,690.8750
1586059200,05/04/2020 04:00,BTC/EUR,6313.21,6313.21,6270.17,6287.5,690.9167
1586062800,05/04/2020 05:00,BTC/EUR,6287.5,6347.46,6272.33,6303.22,690.9583
1586066400,05/04/2020 06:00,BTC/EUR,6303.22,6303.41,6258.31,6288.4,691.0000
1586070000,05/04/2020 07:00,BTC/EUR,6288.4,6299.69,6263.81,6280.2,691.0417
1586073600,05/04/2020 08:00,BTC/EUR,6280.2,6311.9,6267.55,6297.11,691.0833
1586077200,05/04/2020 09:00,BTC/EUR,6297.11,6331.8,6280,6286.67,691.1250
1586080800,05/04/2020 10:00,BTC/EUR,6286.67,6299.21,6261.19,6271.99,691.1667
1586084400,05/04/2020 11:00,BTC/EUR,6271.99,6332.93,6261.28,6297.5,691.2083
1586088000,05/04/2020 12:00,BTC/EUR,6297.5,6309.1,6276,6303.99,691.2500
1586091600,05/04/2020 13:00,BTC/EUR,6303.99,6332.66,6287.53,6312.04,691.2917
1586095200,05/04/2020 14:00,BTC/EUR,6312.04,6316.31,6283.73,6288.32,691.3333
1586098800,05/04/2020 15:00,BTC/EUR,6288.32,6317.07,6280.07,6300,691.3750
1586102400,05/04/2020 16:00,BTC/EUR,6300,6307.33,6281.73,6288.02,691.4167
1586106000,05/04/2020 17:00,BTC/EUR,6288.02,6348.99,6202,6314.59,691.4583
1586109600,05/04/2020 18:00,BTC/EUR,6314.59,6326.05,6295,6310.21,691.5000
1586113200,05/04/2020 19:00,BTC/EUR,6310.21,6321.25,6292.94,6301.34,691.5417
1586116800,05/04/2020 20:00,BTC/EUR,6301.34,6302.64,6230.76,6264.13,691.5833
1586120400,05/04/2020 21:00,BTC/EUR,6264.13,6293.44,6228.16,6270.28,691.6250
1586124000,05/04/2020 22:00,BTC/EUR,6270.28,6309.04,6257.36,6298.63,691.6667
1586127600,05/04/2020 23:00,BTC/EUR,6298.63,6303.61,6271.12,6282.57,691.7083
1586131200,06/04/2020 00:00,BTC/EUR,6282.57,6374.12,6269.9,6365.81,691.7500
1586134800,06/04/2020 01:00,BTC/EUR,6365.81,6380,6323.77,6328.99,691.7917
1586138400,06/04/2020 02:00,BTC/EUR,6328.99,6345.27,6290.63,6325.69,691.8333
1586142000,06/04/2020 03:00,BTC/EUR,6325.69,6344.3,6320.1,6339.82,691.8750
1586145600,06/04/2020 04:00,BTC/EUR,6339.82,6449.88,6339.82,6429.94,691.9167
1586149200,06/04/2020 05:00,BTC/EUR,6429.94,6485.75,6397.58,6479.75,691.9583
1586152800,06/04/2020 06:00,BTC/EUR,6479.75,6574.99,6450.67,6564.48,692.0000
1586156400,06/04/2020 07:00,BTC/EUR,6564.48,6591.48,6453.42,6509.42,692.0417
1586160000,06/04/2020 08:00,BTC/EUR,6509.42,6584.44,6509.42,6546.88,692.0833
1586163600,06/04/2020 09:00,BTC/EUR,6546.88,6635,6535.46,6592.5,692.1250
1586167200,06/04/2020 10:00,BTC/EUR,6592.5,6639.9,6547.25,6579.71,692.1667
1586170800,06/04/2020 11:00,BTC/EUR,6579.71,6620,6562.6,6596.13,692.2083
1586174400,06/04/2020 12:00,BTC/EUR,6596.13,6666,6596.13,6632.97,692.2500
1586178000,06/04/2020 13:00,BTC/EUR,6632.97,6671.5,6560.11,6602.14,692.2917
1586181600,06/04/2020 14:00,BTC/EUR,6602.14,6616.04,6546.21,6608.59,692.3333
1586185200,06/04/2020 15:00,BTC/EUR,6608.59,6640,6579.18,6630.26,692.3750
1586188800,06/04/2020 16:00,BTC/EUR,6630.26,6671.79,6580.38,6639.77,692.4167
1586192400,06/04/2020 17:00,BTC/EUR,6639.77,6718.31,6627.5,6705.09,692.4583
1586196000,06/04/2020 18:00,BTC/EUR,6705.09,6744.18,6667.55,6725.95,692.5000
1586199600,06/04/2020 19:00,BTC/EUR,6725.95,6800,6714.05,6751.87,692.5417
1586203200,06/04/2020 20:00,BTC/EUR,6751.87,6780,6666.27,6707,692.5833
1586206800,06/04/2020 21:00,BTC/EUR,6707,6769.76,6700,6769.76,692.6250
1586210400,06/04/2020 22:00,BTC/EUR,6769.76,6769.76,6722,6755.47,692.6667
1586214000,06/04/2020 23:00,BTC/EUR,6755.47,6821.57,6729.34,6813.26,692.7083
1586217600,07/04/2020 00:00,BTC/EUR,6813.26,6913.38,6787.41,6829.76,692.7500
1586221200,07/04/2020 01:00,BTC/EUR,6829.76,6883.64,6797.01,6808.75,692.7917
1586224800,07/04/2020 02:00,BTC/EUR,6808.75,6836.27,6734.25,6776.36,692.8333
1586228400,07/04/2020 03:00,BTC/EUR,6776.36,6793.53,6734.98,6784.92,692.8750
1586232000,07/04/2020 04:00,BTC/EUR,6784.92,6792.57,6688.65,6700.7,692.9167
1586235600,07/04/2020 05:00,BTC/EUR,6700.7,6755.23,6700.7,6735,692.9583
1586239200,07/04/2020 06:00,BTC/EUR,6735,6752.07,6714.66,6751.52,693.0000
1586242800,07/04/2020 07:00,BTC/EUR,6751.52,6822.34,6740.02,6811.23,693.0417
1586246400,07/04/2020 08:00,BTC/EUR,6811.23,6815.49,6763.32,6799.17,693.0833
1586250000,07/04/2020 09:00,BTC/EUR,6799.17,6813.05,6775.82,6809.07,693.1250
1586253600,07/04/2020 10:00,BTC/EUR,6809.07,6868.35,6795.05,6855.65,693.1667
1586257200,07/04/2020 11:00,BTC/EUR,6855.65,6858.24,6794.83,6810.49,693.2083
1586260800,07/04/2020 12:00,BTC/EUR,6810.49,6860.13,6723.25,6751.06,693.2500
1586264400,07/04/2020 13:00,BTC/EUR,6751.06,6809.78,6745.05,6754.88,693.2917
1586268000,07/04/2020 14:00,BTC/EUR,6754.88,6761.4,6666.33,6699.03,693.3333
1586271600,07/04/2020 15:00,BTC/EUR,6699.03,6757.63,6698.68,6736.07,693.3750
1586275200,07/04/2020 16:00,BTC/EUR,6736.07,6801.9,6736.07,6780.65,693.4167
1586278800,07/04/2020 17:00,BTC/EUR,6780.65,6781.07,6735.72,6760.35,693.4583
1586282400,07/04/2020 18:00,BTC/EUR,6760.35,6766.11,6690.78,6715.66,693.5000
1586286000,07/04/2020 19:00,BTC/EUR,6715.66,6759.38,6700,6703.52,693.5417
1586289600,07/04/2020 20:00,BTC/EUR,6703.52,6703.52,6477.39,6542.53,693.5833
1586293200,07/04/2020 21:00,BTC/EUR,6542.53,6642.35,6487.41,6602.85,693.6250
1586296800,07/04/2020 22:00,BTC/EUR,6602.85,6614.06,6551.14,6590.58,693.6667
1586300400,07/04/2020 23:00,BTC/EUR,6590.58,6629.98,6576,6616.66,693.7083
1586304000,08/04/2020 00:00,BTC/EUR,6616.66,6633.75,6575.03,6581.78,693.7500
1586307600,08/04/2020 01:00,BTC/EUR,6581.78,6628.83,6581.78,6601.89,693.7917
1586311200,08/04/2020 02:00,BTC/EUR,6601.89,6708.13,6597.45,6701.21,693.8333
1586314800,08/04/2020 03:00,BTC/EUR,6701.21,6814.03,6701.21,6773.71,693.8750
1586318400,08/04/2020 04:00,BTC/EUR,6773.71,6803.05,6757.22,6785.33,693.9167
1586322000,08/04/2020 05:00,BTC/EUR,6785.33,6834.52,6759.02,6832.76,693.9583
1586325600,08/04/2020 06:00,BTC/EUR,6832.76,6839.47,6725,6748.78,694.0000
1586329200,08/04/2020 07:00,BTC/EUR,6748.78,6789.83,6743.17,6756.47,694.0417
1586332800,08/04/2020 08:00,BTC/EUR,6756.47,6773.94,6701.76,6734.53,694.0833
1586336400,08/04/2020 09:00,BTC/EUR,6734.53,6757.64,6702.16,6743.4,694.1250
1586340000,08/04/2020 10:00,BTC/EUR,6743.4,6776.67,6657.32,6689.5,694.1667
1586343600,08/04/2020 11:00,BTC/EUR,6689.5,6734.06,6675.18,6730.16,694.2083
1586347200,08/04/2020 12:00,BTC/EUR,6730.16,6773.99,6641.02,6715.9,694.2500
1586350800,08/04/2020 13:00,BTC/EUR,6715.9,6741.53,6636.53,6651.8,694.2917
1586354400,08/04/2020 14:00,BTC/EUR,6651.8,6708.61,6651.8,6708.42,694.3333
1586358000,08/04/2020 15:00,BTC/EUR,6708.42,6734.17,6693.83,6713.88,694.3750
1586361600,08/04/2020 16:00,BTC/EUR,6713.88,6769,6692.22,6762.43,694.4167
1586365200,08/04/2020 17:00,BTC/EUR,6762.43,6782.07,6724.54,6743.84,694.4583
1586368800,08/04/2020 18:00,BTC/EUR,6743.84,6764.97,6731.11,6753.14,694.5000
1586372400,08/04/2020 19:00,BTC/EUR,6753.14,6767.47,6693.3,6739.79,694.5417
1586376000,08/04/2020 20:00,BTC/EUR,6739.79,6800,6739.79,6745.94,694.5833
1586379600,08/04/2020 21:00,BTC/EUR,6745.94,6796.63,6733.86,6764.39,694.6250
1586383200,08/04/2020 22:00,BTC/EUR,6764.39,6803.6,6746.96,6787.61,694.6667
1586386800,08/04/2020 23:00,BTC/EUR,6787.61,6814.28,6765.77,6791.16,694.7083
1586390400,09/04/2020 00:00,BTC/EUR,6791.16,6793.17,6757.52,6768.39,694.7500
1586394000,09/04/2020 01:00,BTC/EUR,6768.39,6779.64,6716.32,6747.4,694.7917
1586397600,09/04/2020 02:00,BTC/EUR,6747.4,6764.31,6730.21,6755.99,694.8333
1586401200,09/04/2020 03:00,BTC/EUR,6755.99,6755.99,6697.55,6720.78,694.8750
1586404800,09/04/2020 04:00,BTC/EUR,6720.78,6726.07,6672.02,6720.51,694.9167
1586408400,09/04/2020 05:00,BTC/EUR,6720.51,6748.65,6705.41,6742.65,694.9583
1586412000,09/04/2020 06:00,BTC/EUR,6742.65,6764.13,6735.53,6750.58,695.0000
1586415600,09/04/2020 07:00,BTC/EUR,6750.58,6766,6725,6763.23,695.0417
1586419200,09/04/2020 08:00,BTC/EUR,6763.23,6786.51,6743.92,6768.59,695.0833
1586422800,09/04/2020 09:00,BTC/EUR,6768.59,6768.59,6719.42,6719.42,695.1250
1586426400,09/04/2020 10:00,BTC/EUR,6719.42,6755.23,6709.75,6754.63,695.1667
1586430000,09/04/2020 11:00,BTC/EUR,6754.63,6769.3,6577.06,6626.3,695.2083
1586433600,09/04/2020 12:00,BTC/EUR,6626.3,6725,6553.14,6724.74,695.2500
1586437200,09/04/2020 13:00,BTC/EUR,6724.74,6743.15,6689.79,6734.78,695.2917
1586440800,09/04/2020 14:00,BTC/EUR,6734.78,6750,6690.04,6715.02,695.3333
1586444400,09/04/2020 15:00,BTC/EUR,6715.02,6721.39,6645.03,6681.83,695.3750
1586448000,09/04/2020 16:00,BTC/EUR,6681.83,6694.91,6663.59,6676.31,695.4167
1586451600,09/04/2020 17:00,BTC/EUR,6676.31,6708.15,6661.77,6682.85,695.4583
1586455200,09/04/2020 18:00,BTC/EUR,6682.85,6684.67,6633.9,6652.49,695.5000
1586458800,09/04/2020 19:00,BTC/EUR,6652.49,6678.54,6642.78,6665.1,695.5417
1586462400,09/04/2020 20:00,BTC/EUR,6665.1,6701.86,6639.07,6693.94,695.5833
1586466000,09/04/2020 21:00,BTC/EUR,6693.94,6709,6667.32,6703,695.6250
1586469600,09/04/2020 22:00,BTC/EUR,6703,6715.57,6684.18,6710.96,695.6667
1586473200,09/04/2020 23:00,BTC/EUR,6710.96,6711.88,6678.73,6689.64,695.7083
1586476800,10/04/2020 00:00,BTC/EUR,6689.64,6695.32,6658.66,6695.11,695.7500
1586480400,10/04/2020 01:00,BTC/EUR,6695.11,6695.75,6657.71,6662,695.7917
1586484000,10/04/2020 02:00,BTC/EUR,6662,6672.16,6613.38,6645.44,695.8333
1586487600,10/04/2020 03:00,BTC/EUR,6645.44,6652.02,6558.16,6581.2,695.8750
1586491200,10/04/2020 04:00,BTC/EUR,6581.2,6581.2,6480,6548.08,695.9167
1586494800,10/04/2020 05:00,BTC/EUR,6548.08,6548.08,6335.01,6378.83,695.9583
1586498400,10/04/2020 06:00,BTC/EUR,6378.83,6422.75,6346.85,6377,696.0000
1586502000,10/04/2020 07:00,BTC/EUR,6377,6377,6296.33,6353.5,696.0417
1586505600,10/04/2020 08:00,BTC/EUR,6353.5,6373.24,6303.39,6348.9,696.0833
1586509200,10/04/2020 09:00,BTC/EUR,6348.9,6353.28,6278.86,6340.84,696.1250
1586512800,10/04/2020 10:00,BTC/EUR,6340.84,6373.24,6315.51,6359.67,696.1667
1586516400,10/04/2020 11:00,BTC/EUR,6359.67,6361.35,6318.01,6328.27,696.2083
1586520000,10/04/2020 12:00,BTC/EUR,6328.27,6350.61,6313.44,6346.1,696.2500
1586523600,10/04/2020 13:00,BTC/EUR,6346.1,6351.49,6250,6330.94,696.2917
1586527200,10/04/2020 14:00,BTC/EUR,6330.94,6345.71,6257.54,6287.33,696.3333
1586530800,10/04/2020 15:00,BTC/EUR,6287.33,6293.5,6168.21,6203.1,696.3750
1586534400,10/04/2020 16:00,BTC/EUR,6203.1,6291.35,6171.48,6291.35,696.4167
1586538000,10/04/2020 17:00,BTC/EUR,6291.35,6334.96,6270.98,6300.69,696.4583
1586541600,10/04/2020 18:00,BTC/EUR,6300.69,6354.41,6283.56,6348.56,696.5000
1586545200,10/04/2020 19:00,BTC/EUR,6348.56,6384.05,6292.67,6335.64,696.5417
1586548800,10/04/2020 20:00,BTC/EUR,6335.64,6349.42,6310.35,6338.83,696.5833
